seq,fid,cam,tid,layer,want,actual,actual_outcome,E1_choice,E1_outcome,E1_want_score,E2_choice,E2_outcome,E2_want_score,E3_choice,E3_outcome,E3_want_score
seq_004,4425,camera_1,42,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_004,4425,camera_1,43,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_004,4440,camera_1,44,L2_not_in_candidates,74,,開新,,開新,,,開新,,,開新,
seq_004,4445,camera_4,27,OK,48,48,對,48,對,3.901,48,對,2.708,48,對,3.901
seq_004,4445,camera_5,77,OK,48,48,對,48,對,3.901,48,對,2.708,48,對,3.901
seq_004,4480,camera_1,45,L2_not_in_candidates,48,,開新,,開新,,74,錯,-2.413,74,錯,-1.219
seq_004,4480,camera_4,28,OK,48,48,對,48,對,3.901,48,對,2.708,48,對,3.901
seq_004,4535,camera_3,41,L2_not_in_candidates,78,48,錯,48,錯,,48,錯,,48,錯,
seq_004,4570,camera_2,47,OK,48,48,對,48,對,4.307,48,對,3.113,48,對,4.307
seq_004,4570,camera_5,78,L1_ghost,,48,錯,,開新,,,開新,,,開新,
seq_004,4595,camera_4,29,OK,48,48,對,48,對,3.901,48,對,2.708,48,對,3.901
seq_004,4595,camera_6,36,OK,48,48,對,48,對,3.901,48,對,2.708,48,對,3.901
seq_004,4630,camera_5,79,OK,48,48,對,48,對,4.307,48,對,3.113,48,對,4.307
seq_004,4635,camera_3,42,OK,48,48,對,48,對,4.307,48,對,3.113,48,對,4.307
seq_004,4640,camera_1,46,L2_not_in_candidates,48,,開新,,開新,,,開新,-2.413,78,錯,-1.219
seq_004,4650,camera_6,37,L1_ghost,,48,錯,,開新,,,開新,,,開新,
seq_004,4690,camera_2,48,OK,48,48,對,48,對,5.0,48,對,3.806,48,對,5.0
seq_004,4695,camera_3,43,L2_not_in_candidates,77,48,錯,48,錯,,48,錯,,48,錯,
seq_004,4695,camera_3,44,OK,48,48,對,48,對,5.0,48,對,3.806,48,對,5.0
seq_004,4715,camera_2,49,OK,48,48,對,48,對,5.0,48,對,3.806,48,對,5.0
seq_004,4715,camera_5,80,OK,48,48,對,48,對,5.0,48,對,3.806,48,對,5.0
seq_004,4720,camera_3,45,OK,48,48,對,48,對,5.0,48,對,3.806,48,對,5.0
seq_004,4720,camera_3,46,OK,48,48,對,48,對,5.0,48,對,3.806,48,對,5.0
seq_004,4730,camera_1,47,L2_not_in_candidates,48,,開新,,開新,,,開新,-2.441,,開新,-1.247
seq_004,4735,camera_5,81,L1_ghost,,48,錯,,開新,,,開新,,,開新,
seq_004,4755,camera_1,48,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_004,4780,camera_7,20,L2_not_in_candidates,48,,開新,,開新,,,開新,-2.377,,開新,-1.183
seq_004,4785,camera_5,82,L1_ghost,,48,錯,,開新,,,開新,,48,錯,
seq_004,4805,camera_5,83,L1_ghost,,48,錯,,開新,,,開新,,48,錯,
seq_004,4825,camera_5,84,L1_ghost,,48,錯,,開新,,,開新,,,開新,
seq_004,4835,camera_4,30,OK,48,48,對,48,對,3.614,48,對,2.42,48,對,3.614
seq_004,4845,camera_1,49,L1_ghost,,,開新,,開新,,,開新,,80,錯,
seq_004,4850,camera_7,21,L2_not_in_candidates,82,,開新,,開新,,,開新,-0.244,,開新,0.95
seq_004,4860,camera_5,85,L1_ghost,,48,錯,,開新,,,開新,,,開新,
seq_004,4880,camera_2,50,OK,48,48,對,48,對,5.0,48,對,3.806,48,對,5.0
seq_004,4905,camera_2,51,L2_not_in_candidates,79,48,錯,48,錯,,48,錯,,48,錯,
seq_004,4905,camera_4,31,OK,48,48,對,48,對,3.614,48,對,2.42,48,對,3.614
seq_004,4905,camera_5,86,OK,48,48,對,48,對,4.307,48,對,3.113,48,對,4.307
seq_004,4925,camera_5,87,OK,48,48,對,48,對,4.307,48,對,3.113,48,對,4.307
seq_004,4930,camera_2,52,OK,48,48,對,48,對,4.307,48,對,3.113,48,對,4.307
seq_004,4940,camera_3,47,OK,48,48,對,48,對,4.307,48,對,3.113,48,對,4.307
seq_004,4940,camera_5,88,L1_ghost,,48,錯,,開新,,48,錯,,48,錯,
seq_004,4955,camera_3,48,OK,48,48,對,48,對,4.307,48,對,3.113,48,對,4.307
seq_004,4970,camera_1,50,L2_not_in_candidates,48,,開新,,開新,,79,錯,-2.413,79,錯,-1.219
seq_004,4970,camera_4,32,L3_not_top1,80,48,錯,48,錯,,48,錯,-2.563,48,錯,-1.369
seq_004,4980,camera_5,89,L2_not_in_candidates,84,48,錯,48,錯,,48,錯,-2.218,48,錯,-1.024
seq_004,4980,camera_6,38,L4_below_threshold,48,,開新,48,對,2.697,,開新,1.504,48,對,2.697
seq_004,4980,camera_7,22,L2_not_in_candidates,86,,開新,,開新,,,開新,,,開新,
seq_004,4990,camera_6,39,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_004,5005,camera_3,49,L1_ghost,,48,錯,,開新,,,開新,,,開新,
seq_004,5020,camera_7,23,L2_not_in_candidates,87,,開新,,開新,,87,對,2.037,87,對,3.231
seq_004,5050,camera_5,90,L1_ghost,,88,錯,,開新,,,開新,,48,錯,
seq_004,5050,camera_5,91,L3_not_top1,48,88,錯,88,錯,,88,錯,0.759,88,錯,1.952
seq_004,5055,camera_3,50,L3_not_top1,88,48,錯,48,錯,,48,錯,,48,錯,
seq_004,5080,camera_1,51,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_004,5085,camera_5,92,L3_not_top1,48,88,錯,88,錯,,88,錯,0.359,88,錯,1.552
seq_004,5105,camera_5,93,L1_ghost,,88,錯,,開新,,,開新,,,開新,
seq_004,5110,camera_1,52,L2_not_in_candidates,85,,開新,,開新,,77,錯,2.457,77,錯,3.651
seq_004,5130,camera_1,53,L1_ghost,,,開新,,開新,,,開新,,77,錯,
seq_004,5140,camera_5,94,L1_ghost,,88,錯,,開新,,88,錯,,88,錯,
seq_004,5150,camera_3,51,L2_not_in_candidates,91,48,錯,48,錯,,48,錯,,48,錯,
seq_004,5150,camera_4,33,OK,48,48,對,48,對,3.901,48,對,2.708,48,對,3.901
seq_004,5160,camera_5,95,L1_ghost,,86,錯,,開新,,88,錯,,88,錯,
seq_004,5185,camera_5,96,L1_ghost,,86,錯,,開新,,,開新,,88,錯,
seq_004,5215,camera_5,97,L1_ghost,,86,錯,,開新,,,開新,,,開新,
seq_004,5255,camera_4,34,OK,48,48,對,48,對,4.307,48,對,3.113,48,對,4.307
seq_004,5260,camera_5,98,L2_not_in_candidates,88,48,錯,48,錯,,48,錯,2.076,48,錯,3.27
seq_004,5345,camera_5,99,L3_not_top1,89,48,錯,48,錯,,48,錯,-0.846,48,錯,0.348
seq_004,5360,camera_5,100,OK,48,48,對,48,對,4.307,48,對,3.113,48,對,4.307
seq_004,5395,camera_5,101,L1_ghost,,4,錯,,開新,,48,錯,,48,錯,
seq_004,5400,camera_4,35,L1_ghost,,4,錯,,開新,,,開新,,,開新,
seq_004,5405,camera_4,36,L3_not_top1,48,4,錯,4,錯,,4,錯,-2.463,4,錯,-1.269
seq_004,5405,camera_5,102,L1_ghost,,4,錯,,開新,,,開新,,48,錯,
seq_004,5670,camera_2,53,L3_not_top1,48,4,錯,4,錯,,4,錯,-2.454,4,錯,-1.26
seq_004,5705,camera_5,103,L3_not_top1,48,4,錯,4,錯,,4,錯,-1.109,4,錯,0.085
seq_004,5715,camera_5,104,OK,4,4,對,4,對,5.0,4,對,3.806,4,對,5.0
seq_004,5725,camera_5,105,L3_not_top1,48,4,錯,4,錯,,4,錯,-1.331,4,錯,-0.137
seq_004,5755,camera_5,106,L1_ghost,,4,錯,,開新,,,開新,,,開新,
seq_004,5765,camera_5,107,L1_ghost,,4,錯,,開新,,4,錯,,4,錯,
seq_004,5770,camera_5,108,L1_ghost,,4,錯,,開新,,4,錯,,4,錯,
seq_004,5805,camera_1,54,L2_not_in_candidates,4,,開新,,開新,,,開新,-3.108,,開新,-1.914
seq_004,5810,camera_5,109,L2_not_in_candidates,93,4,錯,4,錯,,4,錯,,4,錯,
seq_004,5810,camera_5,110,L1_ghost,,4,錯,,開新,,,開新,,4,錯,
seq_004,5825,camera_5,111,L1_ghost,,4,錯,,開新,,4,錯,,4,錯,
seq_004,5825,camera_5,112,L1_ghost,,4,錯,,開新,,,開新,,4,錯,
seq_004,5850,camera_4,37,OK,4,4,對,4,對,5.0,4,對,3.806,4,對,5.0
seq_004,5860,camera_1,55,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_004,5880,camera_3,52,OK,4,4,對,4,對,4.307,4,對,3.113,4,對,4.307
seq_004,5885,camera_5,113,L1_ghost,,4,錯,,開新,,4,錯,,4,錯,
seq_004,5890,camera_5,114,L1_ghost,,4,錯,,開新,,,開新,,,開新,
seq_004,5930,camera_5,115,L1_ghost,,4,錯,,開新,,,開新,,4,錯,
seq_004,5945,camera_5,116,OK,4,4,對,4,對,4.307,4,對,3.113,4,對,4.307
seq_004,5990,camera_5,117,OK,4,4,對,4,對,4.307,4,對,3.113,4,對,4.307
seq_004,6000,camera_5,118,L1_ghost,,4,錯,,開新,,4,錯,,4,錯,
seq_004,6005,camera_5,119,L1_ghost,,4,錯,,開新,,4,錯,,4,錯,
seq_004,6010,camera_5,120,L1_ghost,,4,錯,,開新,,4,錯,,4,錯,
seq_004,6010,camera_5,121,L1_ghost,,4,錯,,開新,,4,錯,,4,錯,
seq_004,6060,camera_1,56,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_004,6060,camera_5,122,L1_ghost,,48,錯,,開新,,4,錯,,4,錯,
seq_004,6070,camera_1,57,L2_not_in_candidates,4,,開新,,開新,,,開新,-2.427,,開新,-1.233
seq_004,6130,camera_5,123,OK,48,48,對,48,對,4.307,48,對,3.113,48,對,4.307
seq_004,6160,camera_5,124,L2_not_in_candidates,96,48,錯,48,錯,,48,錯,-2.642,48,錯,-1.448
seq_004,6205,camera_2,54,L3_not_top1,4,48,錯,48,錯,,48,錯,-0.484,48,錯,0.71
seq_004,6225,camera_5,125,L1_ghost,,48,錯,,開新,,,開新,,4,錯,
seq_004,6280,camera_5,126,OK,48,48,對,48,對,4.307,48,對,3.113,48,對,4.307
seq_004,6300,camera_4,38,L3_not_top1,48,4,錯,4,錯,,4,錯,-5.528,4,錯,-4.334
seq_004,6320,camera_5,127,L1_ghost,,4,錯,,開新,,48,錯,,48,錯,
seq_004,6335,camera_2,55,OK,4,4,對,4,對,5.0,4,對,3.806,4,對,5.0
seq_004,6345,camera_1,58,L2_not_in_candidates,48,,開新,,開新,,,開新,-5.71,,開新,-4.516
seq_004,6360,camera_5,128,OK,4,4,對,4,對,5.0,4,對,3.806,4,對,5.0
seq_004,6400,camera_4,39,L2_not_in_candidates,97,4,錯,4,錯,,4,錯,,4,錯,
seq_004,6405,camera_5,129,L1_ghost,,4,錯,,開新,,,開新,,48,錯,
seq_004,6425,camera_3,53,L3_not_top1,4,48,錯,48,錯,,48,錯,-2.413,48,錯,-1.219
seq_004,6430,camera_5,130,OK,48,48,對,48,對,4.307,48,對,3.113,48,對,4.307
seq_004,6470,camera_5,131,L1_ghost,,48,錯,,開新,,,開新,,4,錯,
seq_004,6490,camera_5,132,OK,48,48,對,48,對,4.307,48,對,3.113,48,對,4.307
seq_004,6510,camera_1,59,L2_not_in_candidates,4,,開新,,開新,,81,錯,-2.413,81,錯,-1.219
seq_004,6510,camera_1,60,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_004,6525,camera_4,40,L3_not_top1,4,48,錯,48,錯,,48,錯,-0.236,48,錯,0.958
seq_004,6550,camera_5,133,OK,48,48,對,48,對,4.307,48,對,3.113,48,對,4.307
seq_004,6560,camera_5,134,L1_ghost,,48,錯,,開新,,,開新,,48,錯,
seq_004,6575,camera_2,56,OK,48,48,對,48,對,4.307,48,對,3.113,48,對,4.307
seq_004,6580,camera_3,54,OK,48,48,對,48,對,3.901,48,對,2.708,48,對,3.901
seq_004,6590,camera_3,55,L2_not_in_candidates,98,48,錯,48,錯,,48,錯,,48,錯,
seq_004,6610,camera_1,61,L1_ghost,,,開新,,開新,,97,錯,,97,錯,
seq_004,6625,camera_2,57,OK,48,48,對,48,對,3.901,48,對,2.708,48,對,3.901
seq_004,6650,camera_2,58,L1_ghost,,48,錯,,開新,,,開新,,,開新,
seq_004,6665,camera_1,62,L2_not_in_candidates,48,,開新,,開新,,100,錯,-2.43,100,錯,-1.236
seq_004,6675,camera_3,56,L1_ghost,,48,錯,,開新,,,開新,,,開新,
seq_004,6710,camera_1,63,L2_not_in_candidates,48,,開新,,開新,,,開新,-2.422,99,錯,-1.228
seq_004,6710,camera_5,135,OK,48,48,對,48,對,3.901,48,對,2.946,48,對,4.14
seq_004,6740,camera_4,41,L2_not_in_candidates,102,48,錯,48,錯,,48,錯,,48,錯,
seq_004,6750,camera_2,59,L2_not_in_candidates,101,48,錯,48,錯,,48,錯,,48,錯,
seq_004,6760,camera_5,136,L1_ghost,,48,錯,,開新,,,開新,,48,錯,
seq_004,6780,camera_4,42,OK,48,48,對,48,對,3.614,48,對,2.42,48,對,3.614
seq_004,6795,camera_5,137,L1_ghost,,48,錯,,開新,,,開新,,,開新,
seq_004,6820,camera_3,57,OK,48,48,對,48,對,3.614,48,對,2.42,48,對,3.614
seq_004,6825,camera_3,58,L1_ghost,,48,錯,,開新,,,開新,,,開新,
seq_004,6855,camera_5,138,L3_not_top1,4,48,錯,48,錯,,48,錯,-3.191,48,錯,-1.997
seq_004,6875,camera_5,139,L1_ghost,,48,錯,,開新,,,開新,,48,錯,
seq_004,6875,camera_5,140,OK,48,48,對,48,對,3.614,48,對,2.556,48,對,3.75
seq_004,6880,camera_3,59,OK,48,48,對,48,對,3.614,48,對,3.447,48,對,4.64
seq_004,6885,camera_5,141,OK,48,48,對,48,對,3.614,48,對,2.42,48,對,3.614
seq_004,6900,camera_3,60,OK,48,48,對,48,對,3.901,48,對,2.708,48,對,3.901
seq_004,6910,camera_5,142,L1_ghost,,48,錯,,開新,,4,錯,,4,錯,
seq_004,6915,camera_5,143,L1_ghost,,48,錯,,開新,,4,錯,,4,錯,
seq_004,6920,camera_5,144,OK,48,48,對,48,對,4.307,48,對,3.113,48,對,4.307
seq_004,6925,camera_1,64,L2_not_in_candidates,48,,開新,,開新,,,開新,-2.413,101,錯,-1.219
seq_004,6970,camera_2,60,OK,48,48,對,48,對,5.0,48,對,3.806,48,對,5.0
seq_004,6970,camera_4,43,OK,48,48,對,48,對,3.901,48,對,2.708,48,對,3.901
seq_004,6985,camera_1,65,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_004,6985,camera_5,145,L1_ghost,,48,錯,,開新,,48,錯,,48,錯,
seq_004,6995,camera_3,61,OK,48,48,對,48,對,5.0,48,對,3.806,48,對,5.0
seq_004,7030,camera_3,62,L1_ghost,,48,錯,,開新,,,開新,,,開新,
seq_004,7040,camera_5,146,L1_ghost,,48,錯,,開新,,48,錯,,48,錯,
seq_004,7065,camera_5,147,OK,48,48,對,48,對,5.0,48,對,3.806,48,對,5.0
seq_004,7070,camera_5,148,L1_ghost,,48,錯,,開新,,4,錯,,4,錯,
seq_004,7075,camera_4,44,OK,48,48,對,48,對,4.307,48,對,3.113,48,對,4.307
seq_004,7080,camera_5,149,L1_ghost,,48,錯,,開新,,48,錯,,48,錯,
seq_004,7090,camera_2,61,L2_not_in_candidates,103,48,錯,48,錯,,48,錯,,48,錯,
seq_004,7090,camera_5,150,OK,48,48,對,48,對,4.307,48,對,3.113,48,對,4.307
seq_004,7105,camera_5,151,OK,48,48,對,48,對,4.307,48,對,3.113,48,對,4.307
seq_004,7110,camera_5,152,L1_ghost,,48,錯,,開新,,48,錯,,48,錯,
seq_004,7120,camera_5,153,L1_ghost,,48,錯,,開新,,4,錯,,4,錯,
seq_004,7140,camera_4,45,L1_ghost,,48,錯,,開新,,48,錯,,48,錯,
seq_004,7145,camera_5,154,L1_ghost,,48,錯,,開新,,,開新,,4,錯,
seq_004,7150,camera_2,62,L1_ghost,,48,錯,,開新,,,開新,,,開新,
seq_004,7155,camera_1,66,L2_not_in_candidates,48,,開新,,開新,,103,錯,-2.413,103,錯,-1.219
seq_004,7165,camera_3,63,OK,48,48,對,48,對,3.901,48,對,2.708,48,對,3.901
seq_004,7175,camera_5,155,L1_ghost,,48,錯,,開新,,4,錯,,4,錯,
seq_004,7240,camera_2,63,OK,48,48,對,48,對,4.307,48,對,3.113,48,對,4.307
seq_004,7245,camera_4,46,OK,48,48,對,48,對,3.391,48,對,2.197,48,對,3.391
seq_004,7250,camera_5,156,L1_ghost,,48,錯,,開新,,48,錯,,48,錯,
seq_004,7255,camera_4,47,OK,48,48,對,48,對,3.391,48,對,2.197,48,對,3.391
seq_004,7275,camera_1,67,L2_not_in_candidates,48,,開新,,開新,,102,錯,-2.416,102,錯,-1.222
seq_004,7280,camera_5,157,L1_ghost,,48,錯,,開新,,,開新,,48,錯,
seq_004,7290,camera_5,158,L1_ghost,,48,錯,,開新,,,開新,,,開新,
seq_004,7310,camera_2,64,L2_not_in_candidates,106,48,錯,48,錯,,48,錯,,48,錯,
seq_004,7325,camera_5,159,OK,48,48,對,48,對,4.307,48,對,3.113,48,對,4.307
seq_004,7355,camera_4,48,OK,48,48,對,48,對,3.901,48,對,2.708,48,對,3.901
seq_004,7365,camera_5,160,L2_not_in_candidates,105,48,錯,48,錯,,48,錯,,48,錯,
seq_004,7370,camera_4,49,OK,48,48,對,48,對,3.901,48,對,3.745,48,對,4.939
seq_004,7380,camera_5,161,OK,48,48,對,48,對,3.901,48,對,3.339,48,對,4.533
seq_004,7385,camera_5,162,L1_ghost,,48,錯,,開新,,48,錯,,48,錯,
seq_004,7390,camera_1,68,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_004,7390,camera_2,65,OK,48,48,對,48,對,3.901,48,對,3.359,48,對,4.553
seq_004,7400,camera_5,163,OK,48,48,對,48,對,3.901,48,對,2.708,48,對,3.901
seq_004,7495,camera_5,164,L1_ghost,,48,錯,,開新,,48,錯,,48,錯,
seq_004,7535,camera_4,50,OK,48,48,對,48,對,3.901,48,對,2.708,48,對,3.901
seq_004,7585,camera_5,165,OK,48,48,對,48,對,5.0,48,對,3.806,48,對,5.0
seq_004,7590,camera_6,40,L4_below_threshold,48,,開新,48,對,2.697,,開新,1.504,48,對,2.697
seq_004,7625,camera_4,51,L3_not_top1,48,4,錯,4,錯,,4,錯,2.493,4,錯,3.686
seq_004,7625,camera_5,166,OK,108,108,對,108,對,5.0,108,對,3.806,108,對,5.0
seq_004,7665,camera_6,41,L4_below_threshold,108,,開新,108,對,2.803,,開新,1.609,108,對,2.803
seq_004,7670,camera_5,167,L1_ghost,,4,錯,,開新,,,開新,,48,錯,
seq_004,7680,camera_2,66,L3_not_top1,48,4,錯,4,錯,,4,錯,-2.427,4,錯,-1.233
seq_004,7685,camera_4,52,L3_not_top1,48,4,錯,4,錯,,4,錯,0.183,4,錯,1.377
seq_004,7725,camera_5,168,L1_ghost,,4,錯,,開新,,,開新,,48,錯,
seq_004,7780,camera_6,42,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_004,7805,camera_5,169,L1_ghost,,4,錯,,開新,,,開新,,108,錯,
seq_004,7820,camera_6,43,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_004,7835,camera_7,24,L2_not_in_candidates,109,,開新,,開新,,,開新,,,開新,
seq_004,7840,camera_6,44,L3_not_top1,4,,開新,108,錯,,,開新,-0.055,108,錯,1.139
seq_004,7885,camera_4,53,L2_not_in_candidates,113,4,錯,4,錯,,4,錯,,4,錯,
seq_004,7910,camera_5,170,L1_ghost,,4,錯,,開新,,48,錯,,48,錯,
seq_004,7925,camera_5,171,L2_not_in_candidates,48,4,錯,4,錯,,4,錯,1.342,4,錯,2.536
seq_004,7940,camera_6,45,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_004,8000,camera_5,172,L1_ghost,,4,錯,,開新,,,開新,,48,錯,
seq_004,8000,camera_5,173,L1_ghost,,4,錯,,開新,,,開新,,48,錯,
seq_004,8005,camera_5,174,L1_ghost,,4,錯,,開新,,,開新,,48,錯,
seq_004,8010,camera_2,67,L2_not_in_candidates,112,4,錯,4,錯,,4,錯,-2.418,4,錯,-1.224
seq_004,8020,camera_5,175,L1_ghost,,4,錯,,開新,,,開新,,,開新,
seq_004,8085,camera_5,176,OK,4,4,對,4,對,5.0,4,對,3.806,4,對,5.0
seq_004,8110,camera_5,177,OK,4,4,對,4,對,5.0,4,對,3.806,4,對,5.0
seq_004,8120,camera_5,178,L3_not_top1,4,113,錯,113,錯,,113,錯,-2.184,113,錯,-0.99
seq_004,8120,camera_7,25,L2_not_in_candidates,4,,開新,,開新,,,開新,-2.418,,開新,-1.224
seq_004,8145,camera_2,68,OK,4,4,對,4,對,5.0,4,對,3.806,4,對,5.0
seq_004,8160,camera_2,69,L3_not_top1,48,4,錯,4,錯,,4,錯,-2.416,4,錯,-1.222
seq_004,8175,camera_5,179,L1_ghost,,4,錯,,開新,,,開新,,,開新,
seq_004,8255,camera_5,180,OK,4,4,對,4,對,5.0,4,對,3.806,4,對,5.0
seq_004,8275,camera_1,69,L2_not_in_candidates,4,,開新,,開新,,,開新,-2.413,,開新,-1.219
seq_004,8285,camera_1,70,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_004,8285,camera_5,181,L1_ghost,,4,錯,,開新,,,開新,,4,錯,
seq_004,8285,camera_5,182,L1_ghost,,4,錯,,開新,,,開新,,4,錯,
seq_004,8295,camera_2,70,L3_not_top1,113,4,錯,4,錯,,4,錯,-2.563,4,錯,-1.369
seq_004,8300,camera_3,64,OK,4,4,對,4,對,3.391,4,對,2.197,4,對,3.391
seq_004,8305,camera_1,71,L2_not_in_candidates,4,,開新,,開新,,,開新,-2.469,,開新,-1.275
seq_004,8310,camera_4,54,L2_not_in_candidates,116,4,錯,4,錯,,4,錯,,4,錯,
seq_004,8330,camera_6,46,L2_not_in_candidates,115,4,錯,4,錯,,4,錯,,4,錯,
seq_004,8340,camera_6,47,L1_ghost,,4,錯,,開新,,,開新,,,開新,
seq_004,8370,camera_2,71,OK,4,4,對,4,對,5.0,4,對,3.806,4,對,5.0
seq_004,8395,camera_4,55,L2_not_in_candidates,118,4,錯,4,錯,,4,錯,,4,錯,
seq_004,8410,camera_2,72,L3_not_top1,48,4,錯,4,錯,,4,錯,-3.135,4,錯,-1.942
seq_004,8510,camera_4,56,OK,4,4,對,4,對,4.307,4,對,3.113,4,對,4.307
seq_004,8515,camera_5,183,OK,4,4,對,4,對,4.307,4,對,3.113,4,對,4.307
seq_004,8520,camera_1,72,L2_not_in_candidates,4,,開新,,開新,,,開新,-2.422,,開新,-1.228
seq_004,8545,camera_4,57,L2_not_in_candidates,119,4,錯,4,錯,,4,錯,,4,錯,
seq_004,8550,camera_3,65,OK,4,4,對,4,對,3.901,4,對,2.708,4,對,3.901
seq_004,8565,camera_4,58,L1_ghost,,4,錯,,開新,,,開新,,,開新,
seq_006,0,camera_1,0,L0_first,,,開新,,開新,,,開新,,,開新,
seq_006,0,camera_1,1,L0_first,,,開新,,開新,,,開新,,,開新,
seq_006,0,camera_1,2,L0_first,,,開新,,開新,,,開新,,,開新,
seq_006,0,camera_1,3,L0_first,,,開新,,開新,,,開新,,,開新,
seq_006,0,camera_1,4,L0_first,,,開新,,開新,,,開新,,,開新,
seq_006,0,camera_1,5,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_006,0,camera_1,6,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_006,0,camera_3,0,L2_not_in_candidates,2,,開新,,開新,,,開新,,,開新,
seq_006,0,camera_3,1,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_006,30,camera_3,2,L2_not_in_candidates,3,,開新,,開新,,,開新,,,開新,
seq_006,90,camera_5,0,L0_first,,10,錯,10,錯,,10,錯,,10,錯,
seq_006,105,camera_5,1,L1_ghost,,10,錯,,開新,,,開新,,,開新,
seq_006,110,camera_5,2,L1_ghost,,10,錯,,開新,,,開新,,,開新,
seq_006,150,camera_3,3,L2_not_in_candidates,8,10,錯,10,錯,,10,錯,,10,錯,
seq_006,350,camera_1,7,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_006,400,camera_3,4,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_006,445,camera_3,5,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_006,450,camera_1,8,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_006,450,camera_1,9,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_006,480,camera_1,10,L3_not_top1,4,,開新,,開新,,,開新,-3.737,,開新,-2.543
seq_006,590,camera_3,6,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_006,620,camera_1,11,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_006,720,camera_3,7,L2_not_in_candidates,1,,開新,,開新,,13,錯,,13,錯,
seq_006,1090,camera_3,8,L2_not_in_candidates,19,,開新,,開新,,19,對,1.679,19,對,2.873
seq_006,1110,camera_1,12,L1_ghost,,,開新,,開新,,11,錯,,11,錯,
seq_006,1210,camera_1,13,L1_ghost,,,開新,,開新,,21,錯,,21,錯,
seq_006,1250,camera_3,9,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_006,1725,camera_5,3,L1_ghost,,23,錯,,開新,,,開新,,,開新,
seq_006,1740,camera_3,10,L1_ghost,,23,錯,,開新,,8,錯,,8,錯,
seq_006,1750,camera_5,4,L3_not_top1,10,23,錯,23,錯,,23,錯,,23,錯,
seq_006,1755,camera_5,5,L0_first,,23,錯,23,錯,,23,錯,,23,錯,
seq_006,1820,camera_5,6,L1_ghost,,23,錯,,開新,,23,錯,,23,錯,
seq_006,1900,camera_5,7,OK,23,23,對,23,對,3.208,23,對,2.014,23,對,3.208
seq_006,1930,camera_5,8,L1_ghost,,23,錯,,開新,,23,錯,,23,錯,
seq_006,1965,camera_2,0,L3_not_top1,23,20,錯,20,錯,,20,錯,-2.43,20,錯,-1.236
seq_006,1970,camera_4,0,L1_ghost,,20,錯,,開新,,,開新,,,開新,
seq_006,1990,camera_3,11,L1_ghost,,20,錯,,開新,,,開新,,,開新,
seq_006,1990,camera_4,1,L1_ghost,,20,錯,,開新,,20,錯,,20,錯,
seq_006,2015,camera_2,1,L3_not_top1,23,20,錯,20,錯,,20,錯,-2.416,20,錯,-1.222
seq_006,2055,camera_3,12,OK,20,20,對,20,對,4.307,20,對,3.113,20,對,4.307
seq_006,2100,camera_2,2,OK,20,20,對,20,對,4.307,20,對,3.113,20,對,4.307
seq_006,2110,camera_3,13,L1_ghost,,20,錯,,開新,,9,錯,,9,錯,
seq_006,2115,camera_3,14,OK,20,20,對,20,對,4.307,20,對,3.113,20,對,4.307
seq_006,2135,camera_1,14,L2_not_in_candidates,10,,開新,,開新,,,開新,-9.243,,開新,-8.05
seq_006,2190,camera_1,15,L1_ghost,,,開新,,開新,,,開新,,3,錯,
seq_006,2250,camera_1,16,L2_not_in_candidates,5,,開新,,開新,,21,錯,,21,錯,
seq_006,2300,camera_3,15,L2_not_in_candidates,24,20,錯,20,錯,,20,錯,,20,錯,
seq_006,2455,camera_1,17,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_006,2555,camera_1,18,L2_not_in_candidates,26,,開新,,開新,,,開新,,,開新,
seq_006,2750,camera_1,19,L2_not_in_candidates,16,,開新,,開新,,,開新,,,開新,
seq_006,2790,camera_1,20,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_006,2815,camera_3,16,L1_ghost,,20,錯,,開新,,10,錯,,10,錯,
seq_006,2850,camera_1,21,L3_not_top1,28,,開新,,開新,,,開新,-2.652,,開新,-1.458
