seq,fid,cam,tid,layer,gt_id,want,chef,matched,actual_top,n_pending,want_pending,want_score,want_dt,new_choice
seq_004,4970,camera_4,32,L3_not_top1,3,80,48,True,2.42,1,False,,,
seq_004,4980,camera_5,89,L2_not_in_candidates,7,84,48,True,2.7076,3,False,,,
seq_004,4980,camera_6,38,L4_below_threshold,7,48,86,False,1.5037,0,False,,,
seq_004,4980,camera_7,22,L2_not_in_candidates,7,86,87,False,-2.5846,2,False,,,
seq_004,4990,camera_6,39,L1_ghost,,,88,False,,0,False,,,
seq_004,5005,camera_3,49,L1_ghost,,,48,True,,1,False,,,
seq_004,5020,camera_7,23,L2_not_in_candidates,7,87,89,False,-1.0696,2,True,2.037,0.333,87
seq_004,5050,camera_5,90,L1_ghost,,,88,True,,4,False,,,
seq_004,5050,camera_5,91,L3_not_top1,6,48,88,True,3.1131,4,True,0.759,1.667,
seq_004,5055,camera_3,50,L3_not_top1,6,88,48,True,3.1131,2,False,,,
seq_004,5080,camera_1,51,L1_ghost,,,90,False,,2,False,,,
seq_004,5085,camera_5,92,L3_not_top1,3,48,88,True,3.1131,3,True,0.359,2.833,
seq_004,5105,camera_5,93,L1_ghost,,,88,True,,3,False,,,
seq_004,5110,camera_1,52,L2_not_in_candidates,4,85,91,False,-1.4441,2,True,2.457,1.167,77
seq_004,5130,camera_1,53,L1_ghost,,,92,False,,2,False,,,
seq_004,5140,camera_5,94,L1_ghost,,,88,True,,5,False,,,88
seq_004,5150,camera_3,51,L2_not_in_candidates,4,91,48,True,3.1131,3,False,,,48
seq_004,5150,camera_4,33,OK,6,48,48,True,2.7076,1,True,0.769,2.333,
seq_004,5160,camera_5,95,L1_ghost,,,86,True,,3,False,,,88
seq_004,5185,camera_5,96,L1_ghost,,,86,True,,3,False,,,
seq_004,5215,camera_5,97,L1_ghost,,,86,True,,3,False,,,
seq_004,5255,camera_4,34,OK,2,48,48,True,3.1131,0,False,,,
seq_004,5260,camera_5,98,L2_not_in_candidates,3,88,48,True,3.1131,5,True,2.076,1.167,
seq_004,5345,camera_5,99,L3_not_top1,7,89,48,True,3.1131,5,False,,,48
seq_004,5360,camera_5,100,OK,4,48,48,True,3.1131,6,True,1.902,0.333,
seq_004,5395,camera_5,101,L1_ghost,,,4,True,,5,False,,,48
seq_004,5400,camera_4,35,L1_ghost,,,4,True,,0,False,,,
seq_004,5405,camera_4,36,L3_not_top1,7,48,4,True,3.8063,0,False,,,
seq_004,5405,camera_5,102,L1_ghost,,,4,True,,5,False,,,
seq_004,5670,camera_2,53,L3_not_top1,3,48,4,True,3.8063,0,False,,,
seq_004,5705,camera_5,103,L3_not_top1,2,48,4,True,3.8063,0,False,,,
seq_004,5715,camera_5,104,OK,7,4,4,True,3.8063,0,False,,,
seq_004,5725,camera_5,105,L3_not_top1,4,48,4,True,3.8063,0,False,,,
seq_004,5755,camera_5,106,L1_ghost,,,4,True,,0,False,,,
seq_004,5765,camera_5,107,L1_ghost,,,4,True,,1,False,,,4
seq_004,5770,camera_5,108,L1_ghost,,,4,True,,1,False,,,4
seq_004,5805,camera_1,54,L2_not_in_candidates,3,4,93,False,-3.052,0,False,,,
seq_004,5810,camera_5,109,L2_not_in_candidates,3,93,4,True,3.8063,2,False,,,
seq_004,5810,camera_5,110,L1_ghost,,,4,True,,2,False,,,
seq_004,5825,camera_5,111,L1_ghost,,,4,True,,2,False,,,4
seq_004,5825,camera_5,112,L1_ghost,,,4,True,,2,False,,,
seq_004,5850,camera_4,37,OK,3,4,4,True,3.8063,0,False,,,
seq_004,5860,camera_1,55,L1_ghost,,,94,False,,0,False,,,
seq_004,5880,camera_3,52,OK,3,4,4,True,3.1131,0,False,,,
seq_004,5885,camera_5,113,L1_ghost,,,4,True,,4,False,,,4
seq_004,5890,camera_5,114,L1_ghost,,,4,True,,3,False,,,
seq_004,5930,camera_5,115,L1_ghost,,,4,True,,4,False,,,
seq_004,5945,camera_5,116,OK,4,4,4,True,3.1131,4,True,1.708,1.167,
seq_004,5990,camera_5,117,OK,3,4,4,True,3.1131,5,True,3.045,0.333,
seq_004,6000,camera_5,118,L1_ghost,,,4,True,,9,False,,,4
seq_004,6005,camera_5,119,L1_ghost,,,4,True,,9,False,,,4
seq_004,6010,camera_5,120,L1_ghost,,,4,True,,10,False,,,4
seq_004,6010,camera_5,121,L1_ghost,,,4,True,,10,False,,,4
seq_004,6060,camera_1,56,L1_ghost,,,95,False,,0,False,,,
seq_004,6060,camera_5,122,L1_ghost,,,48,True,,10,False,,,4
seq_004,6070,camera_1,57,L2_not_in_candidates,3,4,96,False,-1.2025,0,False,,,
seq_004,6130,camera_5,123,OK,6,48,48,True,3.1131,11,False,,,
seq_004,6160,camera_5,124,L2_not_in_candidates,3,96,48,True,3.1131,5,False,,,
seq_004,6205,camera_2,54,L3_not_top1,7,4,48,True,3.1131,1,True,-0.484,4.5,
seq_004,6225,camera_5,125,L1_ghost,,,48,True,,3,False,,,
seq_004,6280,camera_5,126,OK,8,48,48,True,3.1131,1,False,,,
seq_004,6300,camera_4,38,L3_not_top1,3,48,4,True,3.8063,0,False,,,
seq_004,6320,camera_5,127,L1_ghost,,,4,True,,1,False,,,48
seq_004,6335,camera_2,55,OK,2,4,4,True,3.8063,0,False,,,
seq_004,6345,camera_1,58,L2_not_in_candidates,7,48,97,False,-2.2893,0,False,,,
seq_004,6360,camera_5,128,OK,3,4,4,True,3.8063,3,True,0.758,1.333,
seq_004,6400,camera_4,39,L2_not_in_candidates,7,97,4,True,3.8063,1,False,,,
seq_004,6405,camera_5,129,L1_ghost,,,4,True,,3,False,,,
seq_004,6425,camera_3,53,L3_not_top1,7,4,48,True,2.7076,0,False,,,
seq_004,6430,camera_5,130,OK,6,48,48,True,3.1131,4,True,2.146,0.833,
seq_004,6470,camera_5,131,L1_ghost,,,48,True,,5,False,,,
seq_004,6490,camera_5,132,OK,6,48,48,True,3.1131,3,True,2.99,0.833,
seq_004,6510,camera_1,59,L2_not_in_candidates,2,4,98,False,-5.0075,1,False,,,81
seq_004,6510,camera_1,60,L1_ghost,,,99,False,,1,False,,,
seq_004,6525,camera_4,40,L3_not_top1,4,4,48,True,3.1131,1,True,-0.236,4.0,
seq_004,6550,camera_5,133,OK,6,48,48,True,3.1131,7,True,2.264,1.0,
seq_004,6560,camera_5,134,L1_ghost,,,48,True,,6,False,,,
seq_004,6575,camera_2,56,OK,4,48,48,True,3.1131,0,False,,,
seq_004,6580,camera_3,54,OK,4,48,48,True,2.7076,1,True,-2.233,1.167,
seq_004,6590,camera_3,55,L2_not_in_candidates,2,98,48,True,2.7076,1,False,,,
seq_004,6610,camera_1,61,L1_ghost,,,100,False,,4,False,,,97
seq_004,6625,camera_2,57,OK,2,48,48,True,2.7076,1,False,,,
seq_004,6650,camera_2,58,L1_ghost,,,48,True,,1,False,,,
seq_004,6665,camera_1,62,L2_not_in_candidates,7,48,101,False,-6.8385,3,False,,,100
seq_004,6675,camera_3,56,L1_ghost,,,48,True,,1,False,,,
seq_004,6710,camera_1,63,L2_not_in_candidates,4,48,102,False,-6.9869,3,False,,,
seq_004,6710,camera_5,135,OK,6,48,48,True,2.7076,2,True,2.946,0.667,48
seq_004,6740,camera_4,41,L2_not_in_candidates,4,102,48,True,2.42,2,False,,,
seq_004,6750,camera_2,59,L2_not_in_candidates,7,101,48,True,2.42,2,False,,,48
seq_004,6760,camera_5,136,L1_ghost,,,48,True,,1,False,,,
seq_004,6780,camera_4,42,OK,4,48,48,True,2.42,3,True,1.566,1.5,
seq_004,6795,camera_5,137,L1_ghost,,,48,True,,1,False,,,
seq_004,6820,camera_3,57,OK,2,48,48,True,2.42,1,True,-2.099,3.667,
seq_004,6825,camera_3,58,L1_ghost,,,48,True,,1,False,,,
seq_004,6855,camera_5,138,L3_not_top1,3,4,48,True,2.42,2,False,,,
seq_004,6875,camera_5,139,L1_ghost,,,48,True,,3,False,,,
seq_004,6875,camera_5,140,OK,8,48,48,True,2.42,3,True,2.556,0.5,48
seq_004,6880,camera_3,59,OK,7,48,48,True,2.42,2,True,3.447,0.5,48
seq_004,6885,camera_5,141,OK,7,48,48,True,2.42,3,True,1.56,0.833,
seq_004,6900,camera_3,60,OK,2,48,48,True,2.7076,2,True,2.358,1.167,
seq_004,6910,camera_5,142,L1_ghost,,,48,True,,4,False,,,4
seq_004,6915,camera_5,143,L1_ghost,,,48,True,,4,False,,,4
seq_004,6920,camera_5,144,OK,3,48,48,True,3.1131,4,True,1.283,2.0,
seq_004,6925,camera_1,64,L2_not_in_candidates,2,48,103,False,-1.3391,2,False,,,
seq_004,6970,camera_2,60,OK,4,48,48,True,3.8063,1,True,-0.398,4.333,
seq_004,6970,camera_4,43,OK,3,48,48,True,2.7076,1,True,-0.733,5.0,
seq_004,6985,camera_1,65,L1_ghost,,,104,False,,1,False,,,
seq_004,6985,camera_5,145,L1_ghost,,,48,True,,5,False,,,48
seq_004,6995,camera_3,61,OK,3,48,48,True,3.8063,4,True,-0.305,1.833,
seq_004,7030,camera_3,62,L1_ghost,,,48,True,,2,False,,,
seq_004,7040,camera_5,146,L1_ghost,,,48,True,,4,False,,,48
seq_004,7065,camera_5,147,OK,6,48,48,True,3.8063,6,True,1.37,1.667,
seq_004,7070,camera_5,148,L1_ghost,,,48,True,,7,False,,,4
seq_004,7075,camera_4,44,OK,7,48,48,True,3.1131,1,True,-2.017,0.333,
seq_004,7080,camera_5,149,L1_ghost,,,48,True,,6,False,,,48
seq_004,7090,camera_2,61,L2_not_in_candidates,2,103,48,True,3.1131,0,False,,,
seq_004,7090,camera_5,150,OK,2,48,48,True,3.1131,7,True,1.815,1.0,
seq_004,7105,camera_5,151,OK,4,48,48,True,3.1131,7,True,2.318,1.0,
seq_004,7110,camera_5,152,L1_ghost,,,48,True,,8,False,,,48
seq_004,7120,camera_5,153,L1_ghost,,,48,True,,8,False,,,4
seq_004,7140,camera_4,45,L1_ghost,,,48,True,,2,False,,,48
seq_004,7145,camera_5,154,L1_ghost,,,48,True,,8,False,,,
seq_004,7150,camera_2,62,L1_ghost,,,48,True,,0,False,,,
seq_004,7155,camera_1,66,L2_not_in_candidates,2,48,105,False,-3.1742,2,False,,,103
seq_004,7165,camera_3,63,OK,4,48,48,True,2.7076,3,True,0.732,2.5,
seq_004,7175,camera_5,155,L1_ghost,,,48,True,,9,False,,,4
seq_004,7240,camera_2,63,OK,4,48,48,True,3.1131,1,True,0.515,1.0,
seq_004,7245,camera_4,46,OK,7,48,48,True,2.1968,1,True,0.413,2.667,
seq_004,7250,camera_5,156,L1_ghost,,,48,True,,5,False,,,48
seq_004,7255,camera_4,47,OK,3,48,48,True,2.1968,1,True,0.185,3.0,
seq_004,7275,camera_1,67,L2_not_in_candidates,4,48,106,False,-1.5824,2,False,,,102
seq_004,7280,camera_5,157,L1_ghost,,,48,True,,5,False,,,
seq_004,7290,camera_5,158,L1_ghost,,,48,True,,5,False,,,
seq_004,7310,camera_2,64,L2_not_in_candidates,4,106,48,True,2.7076,1,False,,,
seq_004,7325,camera_5,159,OK,3,48,48,True,3.1131,5,True,2.697,1.0,
seq_004,7355,camera_4,48,OK,3,48,48,True,2.7076,0,False,,,
seq_004,7365,camera_5,160,L2_not_in_candidates,2,105,48,True,2.7076,7,False,,,48
seq_004,7370,camera_4,49,OK,3,48,48,True,2.7076,2,True,3.745,0.5,48
seq_004,7380,camera_5,161,OK,2,48,48,True,2.7076,7,True,3.339,0.667,48
seq_004,7385,camera_5,162,L1_ghost,,,48,True,,7,False,,,48
seq_004,7390,camera_1,68,L1_ghost,,,107,False,,2,False,,,
seq_004,7390,camera_2,65,OK,6,48,48,True,2.7076,3,True,3.359,0.5,48
seq_004,7400,camera_5,163,OK,4,48,48,True,2.7076,6,True,2.21,1.333,
seq_004,7495,camera_5,164,L1_ghost,,,48,True,,6,False,,,48
seq_004,7535,camera_4,50,OK,8,48,48,True,2.7076,1,True,0.017,3.5,
seq_004,7585,camera_5,165,OK,7,48,48,True,3.8063,3,True,0.544,2.667,
seq_004,7590,camera_6,40,L4_below_threshold,6,48,108,False,1.5037,0,False,,,
seq_004,7625,camera_4,51,L3_not_top1,4,48,4,True,3.8063,1,True,2.493,1.167,
seq_004,7625,camera_5,166,OK,6,108,108,True,3.8063,4,False,,,
seq_004,7665,camera_6,41,L4_below_threshold,6,108,109,False,1.609,0,False,,,
seq_004,7670,camera_5,167,L1_ghost,,,4,True,,3,False,,,
seq_004,7680,camera_2,66,L3_not_top1,8,48,4,True,3.8063,0,False,,,
seq_004,7685,camera_4,52,L3_not_top1,2,48,4,True,3.8063,2,True,0.183,3.167,
seq_004,7725,camera_5,168,L1_ghost,,,4,True,,3,False,,,
seq_004,7780,camera_6,42,L1_ghost,,,110,False,,1,False,,,
seq_004,7805,camera_5,169,L1_ghost,,,4,True,,4,False,,,
seq_004,7820,camera_6,43,L1_ghost,,,111,False,,1,False,,,
seq_004,7835,camera_7,24,L2_not_in_candidates,6,109,112,False,-3.441,0,False,,,
seq_004,7840,camera_6,44,L3_not_top1,8,4,113,False,1.5037,3,False,,,
seq_004,7885,camera_4,53,L2_not_in_candidates,8,113,4,True,3.8063,0,False,,,
seq_004,7910,camera_5,170,L1_ghost,,,4,True,,4,False,,,48
seq_004,7925,camera_5,171,L2_not_in_candidates,1,48,4,True,3.8063,5,True,1.342,1.5,
seq_004,7940,camera_6,45,L1_ghost,,,114,False,,3,False,,,
seq_004,8000,camera_5,172,L1_ghost,,,4,True,,4,False,,,
seq_004,8000,camera_5,173,L1_ghost,,,4,True,,4,False,,,
seq_004,8005,camera_5,174,L1_ghost,,,4,True,,4,False,,,
seq_004,8010,camera_2,67,L2_not_in_candidates,6,112,4,True,3.8063,0,False,,,
seq_004,8020,camera_5,175,L1_ghost,,,4,True,,4,False,,,
seq_004,8085,camera_5,176,OK,6,4,4,True,3.8063,2,False,,,
seq_004,8110,camera_5,177,OK,2,4,4,True,3.8063,4,True,-2.017,0.333,
seq_004,8120,camera_5,178,L3_not_top1,4,4,113,True,3.8063,5,True,-2.184,0.667,
seq_004,8120,camera_7,25,L2_not_in_candidates,8,4,115,False,-1.565,0,False,,,
seq_004,8145,camera_2,68,OK,6,4,4,True,3.8063,1,True,-0.5,4.0,
seq_004,8160,camera_2,69,L3_not_top1,3,48,4,True,3.8063,1,False,,,
seq_004,8175,camera_5,179,L1_ghost,,,4,True,,8,False,,,
seq_004,8255,camera_5,180,OK,6,4,4,True,3.8063,7,True,3.192,0.667,
seq_004,8275,camera_1,69,L2_not_in_candidates,6,4,116,False,-3.358,0,False,,,
seq_004,8285,camera_1,70,L1_ghost,,,117,False,,0,False,,,
seq_004,8285,camera_5,181,L1_ghost,,,4,True,,5,False,,,
seq_004,8285,camera_5,182,L1_ghost,,,4,True,,5,False,,,
seq_004,8295,camera_2,70,L3_not_top1,4,113,4,True,3.8063,2,False,,,
seq_004,8300,camera_3,64,OK,3,4,4,True,2.1968,0,False,,,
seq_004,8305,camera_1,71,L2_not_in_candidates,3,4,118,False,-2.5628,0,False,,,
seq_004,8310,camera_4,54,L2_not_in_candidates,6,116,4,True,3.1131,0,False,,,
seq_004,8330,camera_6,46,L2_not_in_candidates,8,115,4,True,1.7268,0,False,,,
seq_004,8340,camera_6,47,L1_ghost,,,4,True,,0,False,,,
seq_004,8370,camera_2,71,OK,2,4,4,True,3.8063,3,True,2.752,1.0,
seq_004,8395,camera_4,55,L2_not_in_candidates,3,118,4,True,3.1131,0,False,,,
seq_004,8410,camera_2,72,L3_not_top1,7,48,4,True,3.1131,3,False,,,
seq_004,8510,camera_4,56,OK,4,4,4,True,3.1131,2,True,0.007,3.5,
seq_004,8515,camera_5,183,OK,8,4,4,True,3.1131,3,True,0.828,2.333,
seq_004,8520,camera_1,72,L2_not_in_candidates,7,4,119,False,-1.3076,1,False,,,
seq_004,8545,camera_4,57,L2_not_in_candidates,7,119,4,True,3.1131,2,False,,,
seq_004,8550,camera_3,65,OK,7,4,4,True,2.7076,0,False,,,
seq_004,8565,camera_4,58,L1_ghost,,,4,True,,0,False,,,
seq_006,0,camera_1,0,L0_first,4,,1,False,,0,False,,,
seq_006,0,camera_1,1,L0_first,9,,2,False,,0,False,,,
seq_006,0,camera_1,2,L0_first,3,,3,False,,0,False,,,
seq_006,0,camera_1,3,L0_first,2,,4,False,,0,False,,,
seq_006,0,camera_1,4,L0_first,1,,5,False,,0,False,,,
seq_006,0,camera_1,5,L1_ghost,,,6,False,,0,False,,,
seq_006,0,camera_1,6,L1_ghost,,,7,False,,0,False,,,
seq_006,0,camera_3,0,L2_not_in_candidates,9,2,8,False,,0,False,,,
seq_006,0,camera_3,1,L1_ghost,,,9,False,,0,False,,,
seq_006,30,camera_3,2,L2_not_in_candidates,3,3,10,False,,0,False,,,
seq_006,90,camera_5,0,L0_first,24,,10,True,2.7076,0,False,,,
seq_006,105,camera_5,1,L1_ghost,,,10,True,,0,False,,,
seq_006,110,camera_5,2,L1_ghost,,,10,True,,0,False,,,
seq_006,150,camera_3,3,L2_not_in_candidates,9,8,10,True,2.7076,0,False,,,
seq_006,350,camera_1,7,L1_ghost,,,11,False,,2,False,,,
seq_006,400,camera_3,4,L1_ghost,,,12,False,,0,False,,,
seq_006,445,camera_3,5,L1_ghost,,,13,False,,0,False,,,
seq_006,450,camera_1,8,L1_ghost,,,14,False,,0,False,,,
seq_006,450,camera_1,9,L1_ghost,,,15,False,,0,False,,,
seq_006,480,camera_1,10,L3_not_top1,2,4,16,False,-1.9033,0,False,,,
seq_006,590,camera_3,6,L1_ghost,,,17,False,,0,False,,,
seq_006,620,camera_1,11,L1_ghost,,,18,False,,1,False,,,
seq_006,720,camera_3,7,L2_not_in_candidates,4,1,19,False,-2.807,1,False,,,13
seq_006,1090,camera_3,8,L2_not_in_candidates,4,19,20,False,-2.491,1,True,1.679,1.667,19
seq_006,1110,camera_1,12,L1_ghost,,,21,False,,1,False,,,11
seq_006,1210,camera_1,13,L1_ghost,,,22,False,,1,False,,,21
seq_006,1250,camera_3,9,L1_ghost,,,23,False,,1,False,,,
seq_006,1725,camera_5,3,L1_ghost,,,23,True,,0,False,,,
seq_006,1740,camera_3,10,L1_ghost,,,23,True,,3,False,,,8
seq_006,1750,camera_5,4,L3_not_top1,24,10,23,True,1.7268,1,False,,,23
seq_006,1755,camera_5,5,L0_first,5,,23,True,1.7268,1,False,,,23
seq_006,1820,camera_5,6,L1_ghost,,,23,True,,2,False,,,23
seq_006,1900,camera_5,7,OK,5,23,23,True,2.0145,1,True,1.128,1.833,
seq_006,1930,camera_5,8,L1_ghost,,,23,True,,2,False,,,23
seq_006,1965,camera_2,0,L3_not_top1,5,23,20,True,2.1968,0,False,,,
seq_006,1970,camera_4,0,L1_ghost,,,20,True,,0,False,,,
seq_006,1990,camera_3,11,L1_ghost,,,20,True,,0,False,,,
seq_006,1990,camera_4,1,L1_ghost,,,20,True,,1,False,,,20
seq_006,2015,camera_2,1,L3_not_top1,24,23,20,True,3.1131,0,False,,,
seq_006,2055,camera_3,12,OK,5,20,20,True,3.1131,1,True,-0.07,2.0,
seq_006,2100,camera_2,2,OK,24,20,20,True,3.1131,1,True,1.381,1.5,
seq_006,2110,camera_3,13,L1_ghost,,,20,True,,2,False,,,9
seq_006,2115,camera_3,14,OK,24,20,20,True,3.1131,2,True,-0.992,4.0,
seq_006,2135,camera_1,14,L2_not_in_candidates,3,10,24,False,-3.8733,0,False,,,
seq_006,2190,camera_1,15,L1_ghost,,,25,False,,1,False,,,
seq_006,2250,camera_1,16,L2_not_in_candidates,1,5,26,False,-2.5846,3,False,,,21
seq_006,2300,camera_3,15,L2_not_in_candidates,3,24,20,True,3.1131,1,False,,,
seq_006,2455,camera_1,17,L1_ghost,,,27,False,,0,False,,,
seq_006,2555,camera_1,18,L2_not_in_candidates,1,26,28,False,-2.6788,0,False,,,
seq_006,2750,camera_1,19,L2_not_in_candidates,2,16,29,False,-1.0378,1,False,,,
seq_006,2790,camera_1,20,L1_ghost,,,30,False,,2,False,,,
seq_006,2815,camera_3,16,L1_ghost,,,20,True,,2,False,,,10
seq_006,2850,camera_1,21,L3_not_top1,1,28,31,False,-1.4052,1,False,,,
seq_006,2870,camera_1,22,L2_not_in_candidates,3,20,32,False,-1.2004,1,False,,,
seq_006,2880,camera_1,23,L1_ghost,,,33,False,,1,False,,,
seq_006,2885,camera_3,17,OK,5,20,20,True,3.1131,1,False,,,
seq_006,2915,camera_1,24,L1_ghost,,,34,False,,2,False,,,31
seq_006,3000,camera_1,25,L1_ghost,,,35,False,,3,False,,,30
seq_006,3030,camera_3,18,L2_not_in_candidates,3,32,20,True,3.1131,1,False,,,
seq_006,3035,camera_1,26,L2_not_in_candidates,1,31,36,False,-2.8672,3,False,,,
seq_006,3040,camera_3,19,L1_ghost,,,20,True,,1,False,,,
seq_006,3060,camera_1,27,L2_not_in_candidates,3,20,37,False,-3.2012,6,False,,,24
seq_006,3115,camera_1,28,L1_ghost,,,38,False,,6,False,,,32
seq_006,3155,camera_1,29,L2_not_in_candidates,3,37,39,False,-0.9851,5,False,,,
seq_006,3200,camera_1,30,L1_ghost,,,40,False,,3,False,,,36
seq_006,3355,camera_2,3,OK,5,20,20,True,2.1968,0,False,,,
seq_006,3390,camera_1,31,L1_ghost,,,41,False,,0,False,,,
seq_006,3410,camera_3,20,L1_ghost,,,20,True,,0,False,,,
seq_006,3610,camera_3,21,L1_ghost,,,20,True,,2,False,,,20
seq_006,3655,camera_1,32,L1_ghost,,,42,False,,2,False,,,31
seq_006,3775,camera_1,33,L1_ghost,,,43,False,,3,False,,,
seq_006,3885,camera_1,34,L1_ghost,,,44,False,,2,False,,,
seq_006,3905,camera_1,35,L1_ghost,,,45,False,,2,False,,,
seq_006,3985,camera_1,36,L1_ghost,,,46,False,,1,False,,,
seq_006,4040,camera_3,22,L1_ghost,,,20,True,,0,False,,,
seq_006,4090,camera_1,37,L2_not_in_candidates,2,29,47,False,-1.1944,1,False,,,
seq_006,4230,camera_1,38,L1_ghost,,,48,False,,1,False,,,
seq_006,4295,camera_3,23,OK,24,20,20,True,3.1131,2,True,-1.13,2.167,
seq_006,4505,camera_3,24,L1_ghost,,,20,True,,2,False,,,20
seq_006,4515,camera_1,39,L2_not_in_candidates,3,39,49,False,-4.4984,1,False,,,
seq_006,4545,camera_3,25,L1_ghost,,,20,True,,2,False,,,20
seq_006,4625,camera_3,26,L1_ghost,,,50,False,,4,False,,,
seq_006,4650,camera_1,40,L2_not_in_candidates,9,10,51,False,-1.4188,0,False,,,
seq_006,4670,camera_1,41,L2_not_in_candidates,3,49,52,False,-1.792,0,False,,,
seq_006,4745,camera_3,27,L1_ghost,,,53,False,,0,False,,,
seq_006,4755,camera_3,28,L1_ghost,,,54,False,,1,False,,,
seq_006,4765,camera_1,42,L2_not_in_candidates,4,20,55,False,-3.2852,3,False,,,31
seq_006,4820,camera_3,29,L2_not_in_candidates,24,20,56,False,-3.6053,4,True,1.037,1.667,54
seq_006,4860,camera_3,30,L1_ghost,,,57,False,,3,False,,,
seq_006,4895,camera_1,43,L1_ghost,,,58,False,,1,False,,,
seq_006,4975,camera_1,44,L3_not_top1,3,52,59,False,-2.5418,3,False,,,1
seq_006,5030,camera_3,31,L2_not_in_candidates,3,59,60,False,-2.3265,1,False,,,
seq_006,5045,camera_3,32,L1_ghost,,,61,False,,1,False,,,
seq_006,5165,camera_3,33,L2_not_in_candidates,5,20,62,False,-1.9849,1,False,,,
seq_006,5180,camera_1,45,L1_ghost,,,63,False,,1,False,,,51
seq_006,5185,camera_1,46,L1_ghost,,,64,False,,1,False,,,
seq_006,5215,camera_1,47,L2_not_in_candidates,2,47,65,False,-2.6238,3,False,,,51
seq_006,5275,camera_1,48,L4_below_threshold,3,60,66,False,-2.5628,3,False,,,
seq_006,5450,camera_3,34,L2_not_in_candidates,3,66,67,False,-2.3373,3,False,,,
seq_006,5590,camera_3,35,L1_ghost,,,68,False,,2,False,,,
seq_006,5590,camera_3,36,L1_ghost,,,69,False,,2,False,,,
seq_006,5630,camera_3,37,L3_not_top1,5,62,70,False,-2.729,2,False,,,
seq_006,5645,camera_3,38,L2_not_in_candidates,5,70,71,False,-2.5418,2,False,,,
seq_006,5660,camera_3,39,L2_not_in_candidates,9,51,72,False,-0.8697,2,False,,,
seq_006,5740,camera_1,49,L2_not_in_candidates,2,65,73,False,-1.5782,2,True,3.352,0.5,65
seq_006,5835,camera_1,50,L2_not_in_candidates,9,72,74,False,-2.3324,1,False,,,
seq_006,5835,camera_3,40,L1_ghost,,,75,False,,1,False,,,
seq_006,5840,camera_1,51,L1_ghost,,,76,False,,0,False,,,
seq_006,5845,camera_1,52,L1_ghost,,,77,False,,0,False,,,
seq_006,5850,camera_1,53,L3_not_top1,3,67,78,False,-2.4926,1,False,,,74
seq_006,5950,camera_3,41,L1_ghost,,,79,False,,0,False,,,
seq_006,5955,camera_3,42,L1_ghost,,,80,False,,0,False,,,
seq_006,5985,camera_1,54,L1_ghost,,,81,False,,2,False,,,
seq_006,6080,camera_3,43,L2_not_in_candidates,4,55,82,False,-2.8873,1,False,,,
seq_006,6125,camera_3,44,L2_not_in_candidates,24,56,83,False,-3.1354,0,False,,,
seq_006,6170,camera_2,4,L3_not_top1,3,78,83,True,1.8603,0,False,,,
seq_006,6215,camera_2,5,L3_not_top1,5,71,83,True,1.8603,0,False,,,
seq_007,0,camera_1,0,L0_first,3,,1,False,,0,False,,,
seq_007,0,camera_1,1,L0_first,1,,2,False,,0,False,,,
seq_007,0,camera_1,2,L0_first,9,,3,False,,0,False,,,
seq_007,0,camera_2,0,L0_first,5,,4,False,,0,False,,,
seq_007,0,camera_3,0,OK,5,4,4,True,3.8063,0,False,,,
seq_007,0,camera_3,1,L0_first,4,,4,True,3.8063,0,False,,,
seq_007,0,camera_3,2,L2_not_in_candidates,9,3,4,True,3.8063,0,False,,,
seq_007,25,camera_1,3,L1_ghost,,,5,False,,0,False,,,
seq_007,70,camera_1,4,L0_first,2,,6,False,,0,False,,,
seq_007,190,camera_1,5,L1_ghost,,,7,False,,2,False,,,
seq_007,215,camera_1,6,L1_ghost,,,8,False,,2,False,,,6
seq_007,260,camera_1,7,L2_not_in_candidates,2,6,9,False,,1,True,0.252,3.0,
seq_007,735,camera_1,8,L1_ghost,,,10,False,,0,False,,,
seq_007,1015,camera_1,9,L1_ghost,,,11,False,,0,False,,,
seq_007,1070,camera_1,10,L1_ghost,,,12,False,,0,False,,,
seq_007,1085,camera_1,11,L2_not_in_candidates,3,1,13,False,,0,False,,,
seq_007,1300,camera_3,3,L1_ghost,,,4,True,,0,False,,,
seq_007,1350,camera_1,12,L2_not_in_candidates,2,9,14,False,-0.8645,1,False,,,
seq_007,1530,camera_3,4,L1_ghost,,,4,True,,0,False,,,
seq_007,1730,camera_1,13,L2_not_in_candidates,4,4,15,False,-2.1964,0,False,,,
seq_007,1745,camera_3,5,OK,9,4,4,True,3.8063,0,False,,,
seq_007,1825,camera_1,14,L1_ghost,,,16,False,,0,False,,,
seq_007,1895,camera_3,6,L1_ghost,,,4,True,,0,False,,,
seq_007,1910,camera_3,7,L1_ghost,,,4,True,,0,False,,,
seq_007,1990,camera_1,15,L1_ghost,,,17,False,,2,False,,,
seq_007,2015,camera_1,16,L2_not_in_candidates,1,2,18,False,-1.0864,1,False,,,
seq_007,2050,camera_1,17,L1_ghost,,,19,False,,3,False,,,17
seq_007,2055,camera_1,18,L2_not_in_candidates,4,15,20,False,-1.7477,2,True,3.215,0.667,15
seq_007,2320,camera_3,8,L1_ghost,,,4,True,,0,False,,,
seq_007,2390,camera_1,19,L2_not_in_candidates,1,18,21,False,-1.8886,0,False,,,
seq_007,2455,camera_1,20,L1_ghost,,,22,False,,1,False,,,13
